#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV784365.1",618000,618701,"+",,,"FRACYDRAFT_244393","OEU12133.1",233,"hypothetical protein FRACYDRAFT_244393"
"Un","KV784365.1",619095,620213,"-",,,"FRACYDRAFT_159998","OEU12134.1",282,"hypothetical protein FRACYDRAFT_159998, partial"
"Un","KV784365.1",622907,623638,"+",,,"FRACYDRAFT_191433","OEU12135.1",243,"kinase-like protein"
"Un","KV784365.1",625076,625888,"+",,,"FRACYDRAFT_244396","OEU12136.1",225,"hypothetical protein FRACYDRAFT_244396"
"Un","KV784365.1",626638,629031,"-",,,"FRACYDRAFT_263138","OEU12137.1",581,"IMP-specific 5-nucleotidase"
"Un","KV784365.1",629661,631277,"-",,,"FRACYDRAFT_244398","OEU12138.1",538,"hypothetical protein FRACYDRAFT_244398"
"Un","KV784365.1",632228,634448,"-",,,"FRACYDRAFT_147136","OEU12139.1",553,"P-loop containing nucleoside triphosphate hydrolase protein, partial"
"Un","KV784365.1",640765,644787,"-",,"CHI5","FRACYDRAFT_244401","OEU12140.1",1235,"chitinase-like protein"
"Un","KV784365.1",648800,652061,"+",,,"FRACYDRAFT_244402","OEU12141.1",794,"hypothetical protein FRACYDRAFT_244402"
"Un","KV784365.1",652269,655241,"-",,,"FRACYDRAFT_263141","OEU12142.1",944,"hypothetical protein FRACYDRAFT_263141"
"Un","KV784365.1",663346,663633,"+",,,"FRACYDRAFT_270531","OEU12143.1",95,"hypothetical protein FRACYDRAFT_270531"
"Un","KV784365.1",668051,668652,"+",,,"FRACYDRAFT_154142","OEU12144.1",147,"P-loop containing nucleoside triphosphate hydrolase protein, partial"
"Un","KV784365.1",669393,670328,"+",,,"FRACYDRAFT_244406","OEU12145.1",311,"hypothetical protein FRACYDRAFT_244406"
"Un","KV784365.1",670486,671043,"-",,,"FRACYDRAFT_191607","OEU12146.1",171,"hypothetical protein FRACYDRAFT_191607"
"Un","KV784365.1",672335,673030,"+",,,"FRACYDRAFT_244408","OEU12147.1",231,"hypothetical protein FRACYDRAFT_244408"
"Un","KV784365.1",673573,674019,"-",,,"FRACYDRAFT_154261","OEU12148.1",149,"hypothetical protein FRACYDRAFT_154261, partial"
"Un","KV784365.1",677296,677940,"+",,,"FRACYDRAFT_244410","OEU12149.1",214,"hypothetical protein FRACYDRAFT_244410"
"Un","KV784365.1",679295,681033,"-",,,"FRACYDRAFT_244411","OEU12150.1",417,"hypothetical protein FRACYDRAFT_244411"
"Un","KV784365.1",683641,684243,"-",,,"FRACYDRAFT_244412","OEU12151.1",200,"hypothetical protein FRACYDRAFT_244412"
"Un","KV784365.1",685232,685588,"+",,,"FRACYDRAFT_163361","OEU12152.1",119,"ferredoxin, partial"
"Un","KV784365.1",686619,686840,"-",,,"FRACYDRAFT_155444","OEU12153.1",74,"hypothetical protein FRACYDRAFT_155444, partial"
"Un","KV784365.1",688372,690258,"+",,,"FRACYDRAFT_244415","OEU12154.1",567,"hypothetical protein FRACYDRAFT_244415"
"Un","KV784365.1",691265,692123,"-",,,"FRACYDRAFT_210924","OEU12155.1",233,"hypothetical protein FRACYDRAFT_210924"
"Un","KV784365.1",693436,694836,"+",,,"FRACYDRAFT_244417","OEU12156.1",374,"hypothetical protein FRACYDRAFT_244417"
"Un","KV784365.1",695774,696136,"-",,,"FRACYDRAFT_270533","OEU12157.1",120,"hypothetical protein FRACYDRAFT_270533"
"Un","KV784365.1",698704,699834,"-",,,"FRACYDRAFT_172264","OEU12158.1",321,"pseudouridine synthase"
"Un","KV784365.1",703785,704567,"-",,,"FRACYDRAFT_151856","OEU12159.1",261,"hypothetical protein FRACYDRAFT_151856, partial"
"Un","KV784365.1",704766,705794,"-",,"TIM3","FRACYDRAFT_191478","OEU12160.1",343,"TIM-domain-containing protein, partial"
"Un","KV784365.1",706384,708847,"-",,,"FRACYDRAFT_263145","OEU12161.1",617,"hypothetical protein FRACYDRAFT_263145"
"Un","KV784365.1",709903,710795,"+",,,"FRACYDRAFT_142111","OEU12162.1",248,"WD40 repeat-like protein, partial"
"Un","KV784365.1",714422,714892,"+",,,"FRACYDRAFT_270534","OEU12163.1",156,"L domain-like protein"
"Un","KV784365.1",715296,716528,"-",,,"FRACYDRAFT_191741","OEU12164.1",274,"hypothetical protein FRACYDRAFT_191741"
"Un","KV784365.1",717670,719274,"+",,,"FRACYDRAFT_244424","OEU12165.1",534,"hypothetical protein FRACYDRAFT_244424"
"Un","KV784365.1",719802,720879,"-",,,"FRACYDRAFT_276650","OEU12166.1",228,"L domain-like protein"
"Un","KV784365.1",722430,723059,"+",,,"FRACYDRAFT_270536","OEU12167.1",142,"hypothetical protein FRACYDRAFT_270536"
"Un","KV784365.1",724015,724809,"-",,,"FRACYDRAFT_219568","OEU12168.1",242,"hypothetical protein FRACYDRAFT_219568, partial"
"Un","KV784365.1",729084,729857,"-",,,"FRACYDRAFT_263150","OEU12169.1",257,"hypothetical protein FRACYDRAFT_263150"
"Un","KV784365.1",731798,733469,"-",,,"FRACYDRAFT_270540","OEU12170.1",524,"hypothetical protein FRACYDRAFT_270540, partial"
"Un","KV784365.1",737356,739023,"-",,"hCDK7","FRACYDRAFT_158135","OEU12171.1",429,"Pkinase-domain-containing protein, partial"
"Un","KV784365.1",742543,743547,"+",,,"FRACYDRAFT_191391","OEU12172.1",315,"alpha/beta-hydrolase"
"Un","KV784365.1",745200,745859,"+",,,"FRACYDRAFT_191414","OEU12173.1",207,"kinase-like protein"
"Un","KV784365.1",746534,748642,"-",,,"FRACYDRAFT_191815","OEU12174.1",702,"hypothetical protein FRACYDRAFT_191815"
"Un","KV784365.1",752037,752375,"+",,,"FRACYDRAFT_191515","OEU12175.1",113,"hypothetical protein FRACYDRAFT_191515, partial"
"Un","KV784365.1",756379,756642,"+",,,"FRACYDRAFT_219572","OEU12176.1",81,"hypothetical protein FRACYDRAFT_219572"
"Un","KV784365.1",757145,757297,"-",,,"FRACYDRAFT_155271","OEU12177.1",51,"hypothetical protein FRACYDRAFT_155271, partial"
"Un","KV784365.1",761217,761606,"+",,,"FRACYDRAFT_153779","OEU12178.1",96,"hypothetical protein FRACYDRAFT_153779, partial"
"Un","KV784365.1",761886,762536,"+",,,"FRACYDRAFT_191771","OEU12179.1",202,"hypothetical protein FRACYDRAFT_191771, partial"
"Un","KV784365.1",765243,767135,"+",,,"FRACYDRAFT_244438","OEU12180.1",630,"hypothetical protein FRACYDRAFT_244438"
"Un","KV784365.1",767872,769557,"-",,,"FRACYDRAFT_210942","OEU12181.1",397,"protein kinase A"
"Un","KV784365.1",771706,771897,"-",,,"FRACYDRAFT_219573","OEU12182.1",64,"hypothetical protein FRACYDRAFT_219573, partial"
"Un","KV784365.1",772216,772572,"+",,,"FRACYDRAFT_270541","OEU12183.1",118,"hypothetical protein FRACYDRAFT_270541"
"Un","KV784365.1",772804,773316,"-",,,"FRACYDRAFT_244441","OEU12184.1",116,"hypothetical protein FRACYDRAFT_244441"
"Un","KV784365.1",775549,775815,"+",,,"FRACYDRAFT_155113","OEU12185.1",89,"winged helix DNA-binding domain-containing protein, partial"
"Un","KV784365.1",776625,777560,"-",,,"FRACYDRAFT_244443","OEU12186.1",247,"hypothetical protein FRACYDRAFT_244443"
"Un","KV784365.1",778907,780187,"+",,,"FRACYDRAFT_191843","OEU12187.1",367,"hypothetical protein FRACYDRAFT_191843"
"Un","KV784365.1",782794,783546,"+",,,"FRACYDRAFT_270542","OEU12188.1",250,"hypothetical protein FRACYDRAFT_270542"
"Un","KV784365.1",784355,785524,"+",,,"FRACYDRAFT_244446","OEU12189.1",319,"hypothetical protein FRACYDRAFT_244446"
"Un","KV784365.1",786320,786721,"-",,,"FRACYDRAFT_162144","OEU12190.1",134,"hypothetical protein FRACYDRAFT_162144, partial"
"Un","KV784365.1",788901,789837,"-",,,"FRACYDRAFT_244448","OEU12191.1",209,"hypothetical protein FRACYDRAFT_244448"
"Un","KV784365.1",791437,793740,"-",,,"FRACYDRAFT_244449","OEU12192.1",767,"hypothetical protein FRACYDRAFT_244449"
"Un","KV784365.1",797069,798073,"+",,,"FRACYDRAFT_191765","OEU12193.1",310,"hypothetical protein FRACYDRAFT_191765"
"Un","KV784365.1",798766,800499,"-",,,"FRACYDRAFT_244451","OEU12194.1",439,"hypothetical protein FRACYDRAFT_244451"
"Un","KV784365.1",815669,816976,"-",,,"FRACYDRAFT_244453","OEU12195.1",435,"BRO1-domain-containing protein"
"Un","KV784365.1",817681,826971,"-",,,"FRACYDRAFT_191631","OEU12196.1",2732,"ARM repeat-containing protein"
"Un","KV784365.1",827959,828384,"+",,,"FRACYDRAFT_191790","OEU12197.1",141,"hypothetical protein FRACYDRAFT_191790"
"Un","KV784365.1",829171,830118,"-",,,"FRACYDRAFT_244456","OEU12198.1",315,"alpha/beta-hydrolase"
"Un","KV784365.1",830880,832247,"+",,,"FRACYDRAFT_244457","OEU12199.1",455,"hypothetical protein FRACYDRAFT_244457"
"Un","KV784365.1",834490,836443,"-",,,"FRACYDRAFT_244458","OEU12200.1",604,"hypothetical protein FRACYDRAFT_244458"
"Un","KV784365.1",838922,839554,"+",,,"FRACYDRAFT_263160","OEU12201.1",210,"hypothetical protein FRACYDRAFT_263160"
"Un","KV784365.1",841279,841935,"-",,,"FRACYDRAFT_270544","OEU12202.1",218,"hypothetical protein FRACYDRAFT_270544"
"Un","KV784365.1",844268,845050,"+",,,"FRACYDRAFT_244461","OEU12203.1",260,"hypothetical protein FRACYDRAFT_244461"
"Un","KV784365.1",845629,847495,"-",,,"FRACYDRAFT_244462","OEU12204.1",486,"hypothetical protein FRACYDRAFT_244462"
"Un","KV784365.1",849059,850222,"-",,,"FRACYDRAFT_191456","OEU12205.1",387,"Orn/DAP/Arg decarboxylase family protein"
"Un","KV784365.1",851244,853517,"+",,,"FRACYDRAFT_244464","OEU12206.1",757,"hypothetical protein FRACYDRAFT_244464"
"Un","KV784365.1",854256,854666,"-",,,"FRACYDRAFT_191802","OEU12207.1",136,"histone-fold-containing protein"
"Un","KV784365.1",855207,855518,"+",,"HISTONE_H4","FRACYDRAFT_270548","OEU12208.1",103,"histone-fold-containing protein"
"Un","KV784365.1",856264,856614,"-",,,"FRACYDRAFT_191592","OEU12209.1",116,"histone-fold-containing protein, partial"
"Un","KV784365.1",857257,857809,"+",,,"FRACYDRAFT_227665","OEU12210.1",121,"histone-fold-containing protein"
"Un","KV784365.1",858206,858655,"+",,,"FRACYDRAFT_244468","OEU12211.1",149,"hypothetical protein FRACYDRAFT_244468"
"Un","KV784365.1",859868,860647,"-",,,"FRACYDRAFT_270549","OEU12212.1",259,"hypothetical protein FRACYDRAFT_270549"
"Un","KV784365.1",861357,863382,"+",,,"FRACYDRAFT_263165","OEU12213.1",365,"hypothetical protein FRACYDRAFT_263165"
"Un","KV784365.1",863625,864524,"-",,,"FRACYDRAFT_244471","OEU12214.1",299,"hypothetical protein FRACYDRAFT_244471"
"Un","KV784365.1",866500,868749,"+",,,"FRACYDRAFT_244472","OEU12215.1",696,"hypothetical protein FRACYDRAFT_244472"
"Un","KV784365.1",869519,870633,"-",,,"FRACYDRAFT_244473","OEU12216.1",318,"hypothetical protein FRACYDRAFT_244473"
"Un","KV784365.1",871403,872501,"+",,,"FRACYDRAFT_219585","OEU12217.1",265,"inorganic pyrophosphatase"
"Un","KV784365.1",872703,875028,"-",,,"FRACYDRAFT_244475","OEU12218.1",731,"hypothetical protein FRACYDRAFT_244475"
"Un","KV784365.1",876035,878967,"+",,,"FRACYDRAFT_244476","OEU12219.1",648,"hypothetical protein FRACYDRAFT_244476"
"Un","KV784365.1",881446,882520,"+",,,"FRACYDRAFT_263167","OEU12220.1",273,"hypothetical protein FRACYDRAFT_263167"
"Un","KV784365.1",883124,883414,"+",,,"FRACYDRAFT_270552","OEU12221.1",96,"hypothetical protein FRACYDRAFT_270552"
"Un","KV784365.1",884579,888009,"+",,,"FRACYDRAFT_276664","OEU12222.1",530,"BT1-domain-containing protein"
"Un","KV784365.1",889805,891349,"+",,,"FRACYDRAFT_210953","OEU12223.1",514,"ATP synthase subunit A"
"Un","KV784365.1",891816,896466,"+",,,"FRACYDRAFT_244482","OEU12224.1",1466,"hypothetical protein FRACYDRAFT_244482"
"Un","KV784365.1",901633,902797,"-",,,"FRACYDRAFT_244484","OEU12225.1",332,"hypothetical protein FRACYDRAFT_244484"
"Un","KV784365.1",903586,904611,"+",,,"FRACYDRAFT_191578","OEU12226.1",341,"hypothetical protein FRACYDRAFT_191578"
"Un","KV784365.1",904863,908200,"-",,,"FRACYDRAFT_244486","OEU12227.1",940,"hypothetical protein FRACYDRAFT_244486"
"Un","KV784365.1",909726,910055,"+",,,"FRACYDRAFT_191531","OEU12228.1",109,"peptidase M17, leucyl aminopeptidase, partial"
"Un","KV784365.1",910214,910771,"-",,,"FRACYDRAFT_191851","OEU12229.1",185,"hypothetical protein FRACYDRAFT_191851"
"Un","KV784365.1",912498,915164,"+",,,"FRACYDRAFT_244489","OEU12230.1",888,"hypothetical protein FRACYDRAFT_244489"
"Un","KV784365.1",915547,916174,"-",,,"FRACYDRAFT_165190","OEU12231.1",79,"mitochondrial import inner membrane translocase subunit Tim9, partial"
"Un","KV784365.1",917154,917950,"+",,,"FRACYDRAFT_270555","OEU12232.1",196,"hypothetical protein FRACYDRAFT_270555"
"Un","KV784365.1",918590,921013,"-",,,"FRACYDRAFT_244491","OEU12233.1",807,"amine oxidase catalytic domain-containing protein"
"Un","KV784365.1",921587,922411,"+",,,"FRACYDRAFT_244492","OEU12234.1",274,"CRAL/TRIO domain-containing protein"
"Un","KV784365.1",922739,923026,"-",,,"FRACYDRAFT_270556","OEU12235.1",95,"hypothetical protein FRACYDRAFT_270556"
"Un","KV784365.1",923318,923671,"+",,,"FRACYDRAFT_270557","OEU12236.1",117,"hypothetical protein FRACYDRAFT_270557"
"Un","KV784365.1",925799,926320,"+",,,"FRACYDRAFT_270558","OEU12237.1",173,"FKBP-like protein"
"Un","KV784365.1",927322,928470,"+",,,"FRACYDRAFT_244495","OEU12238.1",382,"hypothetical protein FRACYDRAFT_244495"
"Un","KV784365.1",928784,931329,"+",,,"FRACYDRAFT_244496","OEU12239.1",685,"hypothetical protein FRACYDRAFT_244496"
"Un","KV784365.1",931415,932668,"-",,,"FRACYDRAFT_244497","OEU12240.1",417,"hypothetical protein FRACYDRAFT_244497"
"Un","KV784365.1",934423,935444,"+",,,"FRACYDRAFT_244498","OEU12241.1",271,"hypothetical protein FRACYDRAFT_244498"
"Un","KV784365.1",936065,937500,"-",,,"FRACYDRAFT_191432","OEU12242.1",398,"hypothetical protein FRACYDRAFT_191432"
"Un","KV784365.1",942199,948429,"-",,,"FRACYDRAFT_244502","OEU12243.1",1952,"hypothetical protein FRACYDRAFT_244502"
"Un","KV784365.1",951310,952011,"+",,,"FRACYDRAFT_244504","OEU12244.1",233,"hypothetical protein FRACYDRAFT_244504"
"Un","KV784365.1",953449,954603,"+",,,"FRACYDRAFT_244506","OEU12245.1",384,"hypothetical protein FRACYDRAFT_244506"
"Un","KV784365.1",955116,958538,"-",,,"FRACYDRAFT_244507","OEU12246.1",1052,"hypothetical protein FRACYDRAFT_244507"
"Un","KV784365.1",959681,962365,"+",,,"FRACYDRAFT_244508","OEU12247.1",723,"hypothetical protein FRACYDRAFT_244508"
"Un","KV784365.1",962763,963398,"-",,,"FRACYDRAFT_191727","OEU12248.1",211,"hypothetical protein FRACYDRAFT_191727"
"Un","KV784365.1",964821,966516,"+",,,"FRACYDRAFT_244510","OEU12249.1",251,"hypothetical protein FRACYDRAFT_244510"
"Un","KV784365.1",967852,969395,"+",,,"FRACYDRAFT_191403","OEU12250.1",352,"pyrroline-5-carboxylate reductase"
"Un","KV784365.1",969738,970467,"-",,,"FRACYDRAFT_172305","OEU12251.1",136,"cytochrome b5"
"Un","KV784365.1",971007,972180,"-",,,"FRACYDRAFT_210966","OEU12252.1",353,"peptidase M17, leucyl aminopeptidase"
"Un","KV784365.1",974684,977757,"-",,,"FRACYDRAFT_244514","OEU12253.1",944,"hypothetical protein FRACYDRAFT_244514"
"Un","KV784365.1",979672,981396,"-",,,"FRACYDRAFT_227681","OEU12254.1",527,"hypothetical protein FRACYDRAFT_227681"
"Un","KV784365.1",982180,983361,"-",,,"FRACYDRAFT_191572","OEU12255.1",393,"hypothetical protein FRACYDRAFT_191572"
"Un","KV784365.1",985574,985816,"-",,,"FRACYDRAFT_270563","OEU12256.1",80,"hypothetical protein FRACYDRAFT_270563"
"Un","KV784365.1",986562,987818,"-",,,"FRACYDRAFT_263178","OEU12257.1",361,"hypothetical protein FRACYDRAFT_263178"
"Un","KV784365.1",989315,989530,"-",,,"FRACYDRAFT_191436","OEU12258.1",71,"hypothetical protein FRACYDRAFT_191436"
"Un","KV784365.1",990672,991583,"+",,,"FRACYDRAFT_263179","OEU12259.1",303,"hypothetical protein FRACYDRAFT_263179"
"Un","KV784365.1",992057,993642,"-",,,"FRACYDRAFT_210969","OEU12260.1",484,"hypothetical protein FRACYDRAFT_210969"
"Un","KV784365.1",996540,997473,"+",,,"FRACYDRAFT_263180","OEU12261.1",235,"alpha 2 subunit of 20S proteasome"
"Un","KV784365.1",997793,998020,"-",,,"FRACYDRAFT_145326","OEU12262.1",76,"hypothetical protein FRACYDRAFT_145326, partial"
"Un","KV784365.1",999264,1002509,"+",,,"FRACYDRAFT_210974","OEU12263.1",937,"HSP70-domain-containing protein"
"Un","KV784365.1",1004405,1005795,"+",,"PPi-PFK1","FRACYDRAFT_263182","OEU12438.1",428,"phosphofructokinase"
"Un","KV784365.1",1006198,1007220,"-",,,"FRACYDRAFT_244526","OEU12264.1",340,"hypothetical protein FRACYDRAFT_244526"
"Un","KV784365.1",1008306,1008920,"+",,,"FRACYDRAFT_244527","OEU12265.1",158,"hypothetical protein FRACYDRAFT_244527"
"Un","KV784365.1",1010020,1010799,"+",,,"FRACYDRAFT_244528","OEU12266.1",259,"hypothetical protein FRACYDRAFT_244528"
"Un","KV784365.1",1011180,1017497,"-",,,"FRACYDRAFT_244529","OEU12267.1",1960,"hypothetical protein FRACYDRAFT_244529"
"Un","KV784365.1",1026957,1027214,"+",,,"FRACYDRAFT_270567","OEU12268.1",85,"hypothetical protein FRACYDRAFT_270567"
"Un","KV784365.1",1027602,1029035,"-",,,"FRACYDRAFT_191772","OEU12269.1",477,"hypothetical protein FRACYDRAFT_191772"
"Un","KV784365.1",1030415,1030975,"-",,,"FRACYDRAFT_270568","OEU12270.1",186,"hypothetical protein FRACYDRAFT_270568"
"Un","KV784365.1",1037367,1041111,"+",,,"FRACYDRAFT_227689","OEU12271.1",504,"MFS general substrate transporter"
"Un","KV784365.1",1042239,1042782,"+",,,"FRACYDRAFT_244535","OEU12272.1",170,"hypothetical protein FRACYDRAFT_244535"
"Un","KV784365.1",1043509,1046667,"+",,,"FRACYDRAFT_244536","OEU12273.1",943,"hypothetical protein FRACYDRAFT_244536"
"Un","KV784365.1",1047289,1048220,"-",,"PCNA1","FRACYDRAFT_191550","OEU12274.1",255,"proliferating cell nuclear antigen"
"Un","KV784365.1",1058210,1058467,"-",,,"FRACYDRAFT_191706","OEU12275.1",85,"40S ribosomal protein S21"
"Un","KV784365.1",1060484,1062183,"+",,,"FRACYDRAFT_172321","OEU12276.1",490,"prolyl-tRNA synthetase"
"Un","KV784365.1",1062713,1064383,"+",,,"FRACYDRAFT_210981","OEU12277.1",294,"hypothetical protein FRACYDRAFT_210981"
"Un","KV784365.1",1067380,1067676,"+",,,"FRACYDRAFT_191819","OEU12278.1",99,"hypothetical protein FRACYDRAFT_191819, partial"
"Un","KV784365.1",1070156,1070895,"+",,,"FRACYDRAFT_191760","OEU12279.1",157,"Maf/Ham1"
"Un","KV784365.1",1072687,1073121,"+",,,"FRACYDRAFT_191535","OEU12280.1",145,"hypothetical protein FRACYDRAFT_191535, partial"
"Un","KV784365.1",1074851,1075819,"+",,,"FRACYDRAFT_191546","OEU12281.1",322,"Peptidase_M48-domain-containing protein, partial"
"Un","KV784365.1",1076156,1077031,"-",,,"FRACYDRAFT_270572","OEU12282.1",199,"hypothetical protein FRACYDRAFT_270572"
"Un","KV784365.1",1077874,1080123,"+",,,"FRACYDRAFT_244543","OEU12283.1",694,"hypothetical protein FRACYDRAFT_244543"
"Un","KV784365.1",1081542,1082294,"-",,,"FRACYDRAFT_270573","OEU12284.1",251,"hypothetical protein FRACYDRAFT_270573, partial"
"Un","KV784365.1",1083738,1084548,"-",,,"FRACYDRAFT_142781","OEU12285.1",210,"Mob1/phocein, partial"
"Un","KV784365.1",1085242,1086274,"+",,,"FRACYDRAFT_270577","OEU12286.1",241,"hypothetical protein FRACYDRAFT_270577"
"Un","KV784365.1",1087497,1087742,"+",,,"FRACYDRAFT_191854","OEU12287.1",81,"hypothetical protein FRACYDRAFT_191854"
"Un","KV784365.1",1087997,1089779,"-",,,"FRACYDRAFT_210991","OEU12288.1",388,"hypothetical protein FRACYDRAFT_210991"
"Un","KV784365.1",1091932,1092141,"+",,,"FRACYDRAFT_164268","OEU12289.1",70,"ankyrin, partial"
"Un","KV784365.1",1092783,1093106,"+",,,"FRACYDRAFT_163029","OEU12290.1",108,"ankyrin, partial"
"Un","KV784365.1",1093215,1093734,"+",,,"FRACYDRAFT_191470","OEU12291.1",123,"ankyrin, partial"
"Un","KV784365.1",1094152,1094490,"+",,,"FRACYDRAFT_219612","OEU12292.1",112,"hypothetical protein FRACYDRAFT_219612"
"Un","KV784365.1",1095334,1095735,"+",,,"FRACYDRAFT_244550","OEU12293.1",133,"hypothetical protein FRACYDRAFT_244550"
"Un","KV784365.1",1095861,1096427,"-",,,"FRACYDRAFT_270579","OEU12294.1",188,"hypothetical protein FRACYDRAFT_270579"
"Un","KV784365.1",1100654,1103623,"+",,,"FRACYDRAFT_244552","OEU12295.1",908,"hypothetical protein FRACYDRAFT_244552"
"Un","KV784365.1",1104220,1105659,"-",,,"FRACYDRAFT_158419","OEU12296.1",398,"CBS-domain-containing protein, partial"
"Un","KV784365.1",1107006,1107899,"+",,,"FRACYDRAFT_270581","OEU12297.1",242,"hypothetical protein FRACYDRAFT_270581"
"Un","KV784365.1",1109517,1110239,"+",,,"FRACYDRAFT_210998","OEU12298.1",217,"hypothetical protein FRACYDRAFT_210998"
"Un","KV784365.1",1111600,1112604,"+",,"GNAT1","FRACYDRAFT_191829","OEU12299.1",176,"putative Gcn5-related N-acetyltransferase"
"Un","KV784365.1",1112989,1113804,"-",,,"FRACYDRAFT_160809","OEU12300.1",272,"Zn-dependent exopeptidase, partial"
"Un","KV784365.1",1116119,1117001,"-",,,"FRACYDRAFT_270582","OEU12301.1",255,"hypothetical protein FRACYDRAFT_270582, partial"
"Un","KV784365.1",1117571,1121022,"+",,,"FRACYDRAFT_263194","OEU12302.1",1105,"hypothetical protein FRACYDRAFT_263194"
"Un","KV784365.1",1121532,1122341,"-",,,"FRACYDRAFT_270583","OEU12303.1",269,"putative proteasome subunit beta type 1"
"Un","KV784365.1",1123585,1124082,"-",,,"FRACYDRAFT_263196","OEU12304.1",129,"hypothetical protein FRACYDRAFT_263196"
"Un","KV784365.1",1124378,1126109,"-",,,"FRACYDRAFT_227706","OEU12305.1",540,"peptidase S28"
"Un","KV784365.1",1127509,1128996,"+",,,"FRACYDRAFT_157741","OEU12306.1",364,"MFS general substrate transporter, partial"
"Un","KV784365.1",1130201,1131505,"+",,"MFS_1","FRACYDRAFT_270585","OEU12307.1",376,"MFS general substrate transporter"
"Un","KV784365.1",1132281,1133638,"-",,,"FRACYDRAFT_270586","OEU12308.1",411,"hypothetical protein FRACYDRAFT_270586, partial"
"Un","KV784365.1",1135112,1138223,"+",,,"FRACYDRAFT_211004","OEU12309.1",685,"hypothetical protein FRACYDRAFT_211004"
"Un","KV784365.1",1140206,1146248,"+",,,"FRACYDRAFT_211007","OEU12310.1",1759,"hypothetical protein FRACYDRAFT_211007"
"Un","KV784365.1",1146554,1147690,"-",,,"FRACYDRAFT_270588","OEU12311.1",378,"hypothetical protein FRACYDRAFT_270588"
"Un","KV784365.1",1151883,1154525,"+",,,"FRACYDRAFT_191673","OEU12312.1",430,"hypothetical protein FRACYDRAFT_191673, partial"
"Un","KV784365.1",1165165,1165554,"+",,,"FRACYDRAFT_270590","OEU12313.1",129,"hypothetical protein FRACYDRAFT_270590"
"Un","KV784365.1",1165627,1170219,"-",,,"FRACYDRAFT_244572","OEU12314.1",1340,"hypothetical protein FRACYDRAFT_244572"
"Un","KV784365.1",1173702,1174121,"-",,,"FRACYDRAFT_244573","OEU12315.1",139,"hypothetical protein FRACYDRAFT_244573"
"Un","KV784365.1",1174539,1176404,"-",,,"FRACYDRAFT_244574","OEU12316.1",339,"hypothetical protein FRACYDRAFT_244574"
"Un","KV784365.1",1178615,1179017,"-",,,"FRACYDRAFT_219625","OEU12317.1",134,"hypothetical protein FRACYDRAFT_219625, partial"
"Un","KV784365.1",1179347,1180847,"+",,,"FRACYDRAFT_291651","OEU12439.1",439,"P-loop containing nucleoside triphosphate hydrolase"
"Un","KV784365.1",1181737,1182833,"+",,,"FRACYDRAFT_172353","OEU12318.1",320,"mitochondrial carrier, partial"
"Un","KV784365.1",1183552,1184796,"-",,,"FRACYDRAFT_276698","OEU12319.1",347,"adenosine kinase 1"
"Un","KV784365.1",1186143,1186784,"-",,,"FRACYDRAFT_219627","OEU12320.1",213,"ATP-dependent Clp protease proteolytic subunit"
"Un","KV784365.1",1191344,1192717,"+",,,"FRACYDRAFT_157568","OEU12321.1",318,"PAP_central-domain-containing protein, partial"
"Un","KV784365.1",1193974,1196198,"-",,,"FRACYDRAFT_244581","OEU12322.1",647,"hypothetical protein FRACYDRAFT_244581"
"Un","KV784365.1",1196590,1199248,"+",,,"FRACYDRAFT_191409","OEU12323.1",799,"FAD/NAD(P)-binding domain-containing protein"
"Un","KV784365.1",1200102,1202906,"+",,,"FRACYDRAFT_244584","OEU12324.1",934,"hypothetical protein FRACYDRAFT_244584"
"Un","KV784365.1",1203259,1204659,"+",,,"FRACYDRAFT_263207","OEU12325.1",440,"SET domain-containing protein"
"Un","KV784365.1",1206020,1208011,"+",,"RPA1a","FRACYDRAFT_211019","OEU12326.1",590,"replication factor-a protein"
"Un","KV784365.1",1212979,1213710,"+",,,"FRACYDRAFT_191716","OEU12327.1",243,"kinase-like protein"
"Un","KV784365.1",1214700,1215920,"+",,,"FRACYDRAFT_244588","OEU12328.1",348,"hypothetical protein FRACYDRAFT_244588"
"Un","KV784502.1",7490,8344,"+",,,"FRACYDRAFT_258513","OEU05727.1",284,"hypothetical protein FRACYDRAFT_258513"
"Un","KV784502.1",8580,10754,"+",,,"FRACYDRAFT_258514","OEU05728.1",724,"hypothetical protein FRACYDRAFT_258514"
"Un","KV784614.1",1206,1768,"-",,,"FRACYDRAFT_258754","OEU05651.1",170,"hypothetical protein FRACYDRAFT_258754"
"Un","KV784482.1",9501,11321,"+",,,"FRACYDRAFT_258386","OEU05753.1",509,"hypothetical protein FRACYDRAFT_258386"
"Un","KV784393.1",432,1619,"+",,,"FRACYDRAFT_252321","OEU07018.1",395,"hypothetical protein FRACYDRAFT_252321"
"Un","KV784393.1",1871,2516,"-",,,"FRACYDRAFT_252322","OEU07019.1",194,"hypothetical protein FRACYDRAFT_252322"
"Un","KV784393.1",3866,4429,"+",,,"FRACYDRAFT_272214","OEU07020.1",187,"hypothetical protein FRACYDRAFT_272214"
"Un","KV784393.1",10287,10793,"-",,,"FRACYDRAFT_229844","OEU07021.1",168,"IBP-10 protein"
"Un","KV784393.1",68764,82685,"-",,,"FRACYDRAFT_252345","OEU07022.1",994,"hypothetical protein FRACYDRAFT_252345"
